Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-009;50.700;2026-01-24 05:04:37.033
BI-RUI-008;48.234;2026-01-24 05:04:37.8
BI-RUI-C006;55.4;2026-01-24 05:04:48.88
BI-RUI-C034;50.90;2026-01-24 05:04:58.337
BI-RUI-C020;43.90;2026-01-24 05:05:02.73
BI-RUI-C023;52.9;2026-01-24 05:05:05.417
BI-RUI-010;69.538;2026-01-24 05:05:06.12
BI-RUI-011;45.223;2026-01-24 05:06:02.813
BI-RUI-C016;44.1;2026-01-24 05:06:43.077
BI-RUI-P007;65.7;2026-01-24 05:06:55.517
BI-RUI-023;57.60;2026-01-24 05:07:17.76
BI-RUI-C019;41.80;2026-01-24 05:07:36.017
BI-RUI-C013;52.8;2026-01-24 05:08:09.137
BI-RUI-C025;39.80;2026-01-24 05:08:12.09
BI-RUI-C023;56.2;2026-01-24 05:08:24.483
BI-RUI-005;55.910;2026-01-24 05:08:27.127
BI-RUI-P014;53.2;2026-01-24 05:08:38.787
BI-RUI-C003;42.10;2026-01-24 05:08:50.46
BI-RUI-P003;54.6;2026-01-24 05:09:03.78
BI-RUI-P011;60.1;2026-01-24 05:09:15.157
BI-RUI-C005;47.1;2026-01-24 05:09:27.627
BI-RUI-C024;50.5;2026-01-24 05:09:40.817
BI-RUI-P002;64.0;2026-01-24 05:09:56.117
BI-RUI-020;54.20;2026-01-24 05:10:05.197
BI-RUI-P009;58.2;2026-01-24 05:10:09.73
BI-RUI-C015;57.80;2026-01-24 05:10:28.873
BI-RUI-C002;75.5;2026-01-24 05:10:29.687
BI-RUI-C014;47.50;2026-01-24 05:10:29.703
BI-RUI-C023;54.2;2026-01-24 05:11:42.81
BI-RUI-C004;74.8;2026-01-24 05:11:43.107
BI-RUI-BR11;52.116;2026-01-24 05:12:44.493
BI-RUI-C005;54.3;2026-01-24 05:12:46.48
BI-RUI-C025;45.80;2026-01-24 05:13:35.253
BI-RUI-C010;57.0;2026-01-24 05:13:47.177
BI-RUI-P013;58.5;2026-01-24 05:13:57.96
BI-RUI-C011;42.90;2026-01-24 05:13:58.493
BI-RUI-015;53.896;2026-01-24 05:14:12.62
BI-RUI-C021;41.60;2026-01-24 05:14:55.877
BI-RUI-C023;56.6;2026-01-24 05:14:59.737
BI-RUI-017;66.084;2026-01-24 05:15:36.9
BI-RUI-019;60.596;2026-01-24 05:15:41.51
BI-RUI-004;60.821;2026-01-24 05:15:42.04
BI-RUI-006;57.897;2026-01-24 05:16:14.48
BI-RUI-001;70.386;2026-01-24 05:16:14.56
BI-RUI-P010;59.2;2026-01-24 05:16:21.903
BI-RUI-007;58.312;2026-01-24 05:17:17.803
BI-RUI-C008;48.9;2026-01-24 05:18:06.17
BI-RUI-C023;54.1;2026-01-24 05:18:16.03
BI-RUI-025;56.90;2026-01-24 05:18:44.473
BI-RUI-C001;65.5;2026-01-24 05:18:51.63
BI-RUI-C025;41.50;2026-01-24 05:18:53.38
BI-RUI-P001;52.3;2026-01-24 05:18:59.96
BI-RUI-022;63.80;2026-01-24 05:19:14.93
BI-RUI-BR15;59.20;2026-01-24 05:19:37.98
BI-RUI-C018;56.10;2026-01-24 05:19:40.903
BI-RUI-009;52.470;2026-01-24 05:19:43.497
BI-RUI-008;52.506;2026-01-24 05:19:45.53
BI-RUI-010;68.608;2026-01-24 05:20:00.157
BI-RUI-C006;55.1;2026-01-24 05:20:08.923
BI-RUI-C034;51.10;2026-01-24 05:20:20.783
BI-RUI-C020;43.00;2026-01-24 05:20:31.363
BI-RUI-011;43.948;2026-01-24 05:21:04.79
BI-RUI-P012;59.6;2026-01-24 05:21:05.243
BI-RUI-C023;51.6;2026-01-24 05:21:37.887
BI-RUI-P007;66.3;2026-01-24 05:21:56.123
BI-RUI-C016;43.0;2026-01-24 05:22:01.047
BI-RUI-023;64.80;2026-01-24 05:23:03.367
BI-RUI-C019;41.00;2026-01-24 05:23:04.807
BI-RUI-005;48.410;2026-01-24 05:23:24.26
BI-RUI-C013;53.6;2026-01-24 05:23:28.59
BI-RUI-P014;54.0;2026-01-24 05:23:38.92
BI-RUI-C003;43.50;2026-01-24 05:24:13.36
BI-RUI-P011;60.6;2026-01-24 05:24:15.69
BI-RUI-C025;41.80;2026-01-24 05:24:19.753
BI-RUI-C005;48.2;2026-01-24 05:24:35.147
BI-RUI-C023;53.0;2026-01-24 05:24:51.007
BI-RUI-P002;66.7;2026-01-24 05:24:56.383
BI-RUI-C024;50.9;2026-01-24 05:24:57.367
BI-RUI-P009;59.5;2026-01-24 05:25:10.15
BI-RUI-020;51.40;2026-01-24 05:25:15.383
BI-RUI-C015;55.90;2026-01-24 05:25:45.64
BI-RUI-C002;75.1;2026-01-24 05:25:45.733
BI-RUI-C014;47.50;2026-01-24 05:25:55.297
BI-RUI-P004;51.1;2026-01-24 05:26:18.19
BI-RUI-C004;74.5;2026-01-24 05:26:53.85
BI-RUI-BR11;56.752;2026-01-24 05:27:51.45
BI-RUI-C005;49.9;2026-01-24 05:28:02.907
BI-RUI-C023;52.5;2026-01-24 05:28:13.72
BI-RUI-P005;57.3;2026-01-24 05:28:23.41
BI-RUI-P013;60.4;2026-01-24 05:28:58.053
BI-RUI-015;54.191;2026-01-24 05:28:58.96
BI-RUI-C010;58.4;2026-01-24 05:29:06.947
BI-RUI-C011;47.30;2026-01-24 05:29:24.853
BI-RUI-C025;51.20;2026-01-24 05:29:41.967
BI-RUI-C021;42.70;2026-01-24 05:30:12.703
BI-RUI-017;66.170;2026-01-24 05:30:22.11
BI-RUI-019;61.405;2026-01-24 05:30:37.8
BI-RUI-004;58.948;2026-01-24 05:30:50.647
BI-RUI-006;57.795;2026-01-24 05:31:07.913
BI-RUI-001;70.401;2026-01-24 05:31:15.727
BI-RUI-P010;59.9;2026-01-24 05:31:22.383
BI-RUI-C023;56.1;2026-01-24 05:31:34.807
BI-RUI-007;52.624;2026-01-24 05:32:34.173
BI-RUI-C008;49.7;2026-01-24 05:33:18.43
BI-RUI-P006;67.8;2026-01-24 05:33:29.48
BI-RUI-P001;48.3;2026-01-24 05:34:00.183
BI-RUI-025;58.20;2026-01-24 05:34:00.903
BI-RUI-C001;64.8;2026-01-24 05:34:13.907
BI-RUI-022;59.40;2026-01-24 05:34:31.22
BI-RUI-009;51.517;2026-01-24 05:34:37.41
BI-RUI-008;49.917;2026-01-24 05:34:45.503
BI-RUI-C023;57.5;2026-01-24 05:34:53.037
BI-RUI-BR15;61.60;2026-01-24 05:34:57.38
BI-RUI-C018;48.90;2026-01-24 05:34:59.77
BI-RUI-010;67.715;2026-01-24 05:35:06.943
BI-RUI-C025;40.60;2026-01-24 05:35:08.46
BI-RUI-C006;58.2;2026-01-24 05:35:15.523
BI-RUI-C034;54.10;2026-01-24 05:35:37.93
BI-RUI-011;41.523;2026-01-24 05:36:04.67
BI-RUI-P012;62.5;2026-01-24 05:36:05.59
BI-RUI-C020;43.30;2026-01-24 05:36:16.233
BI-RUI-P007;65.3;2026-01-24 05:36:56.44
BI-RUI-C016;41.6;2026-01-24 05:37:07.6
BI-RUI-C023;55.4;2026-01-24 05:38:10.637
BI-RUI-023;62.70;2026-01-24 05:38:24.653
BI-RUI-005;49.966;2026-01-24 05:38:26.28
BI-RUI-C019;41.00;2026-01-24 05:38:37.687
BI-RUI-P014;53.2;2026-01-24 05:38:39.187
BI-RUI-C013;52.9;2026-01-24 05:38:50.907
BI-RUI-P003;52.7;2026-01-24 05:39:04.597
BI-RUI-P011;59.6;2026-01-24 05:39:15.85
BI-RUI-C003;46.00;2026-01-24 05:39:30.63
BI-RUI-P002;66.4;2026-01-24 05:39:56.353
BI-RUI-P009;61.6;2026-01-24 05:40:10.183
BI-RUI-C024;51.0;2026-01-24 05:40:17.73
BI-RUI-C005;49.2;2026-01-24 05:40:22.793
BI-RUI-020;50.40;2026-01-24 05:40:31.327
BI-RUI-C025;40.80;2026-01-24 05:40:35.157
BI-RUI-C015;54.70;2026-01-24 05:40:52.407
BI-RUI-C002;74.5;2026-01-24 05:40:55.783
BI-RUI-P004;48.1;2026-01-24 05:41:18.19
BI-RUI-C014;46.90;2026-01-24 05:41:24.723
BI-RUI-C023;52.6;2026-01-24 05:41:26.46
BI-RUI-C004;74.1;2026-01-24 05:42:10.463
BI-RUI-BR11;51.930;2026-01-24 05:42:51.86
BI-RUI-C005;49.9;2026-01-24 05:43:09.08
BI-RUI-P005;57.9;2026-01-24 05:43:23.393
BI-RUI-P013;62.0;2026-01-24 05:43:58.243
BI-RUI-015;56.055;2026-01-24 05:44:05.667
BI-RUI-C010;56.1;2026-01-24 05:44:28.76
BI-RUI-C023;55.2;2026-01-24 05:44:48.5
BI-RUI-C011;44.50;2026-01-24 05:44:51.577
BI-RUI-017;66.439;2026-01-24 05:45:30.177
BI-RUI-C021;43.40;2026-01-24 05:45:31.067
BI-RUI-019;61.375;2026-01-24 05:45:33.003
BI-RUI-004;60.460;2026-01-24 05:45:45.397
BI-RUI-C025;39.20;2026-01-24 05:45:56.32
BI-RUI-001;64.686;2026-01-24 05:46:02.85
BI-RUI-006;56.438;2026-01-24 05:46:15.167
BI-RUI-P010;62.6;2026-01-24 05:46:22.62
BI-RUI-007;52.349;2026-01-24 05:47:24.377
BI-RUI-C023;60.6;2026-01-24 05:48:03.49
BI-RUI-P006;65.1;2026-01-24 05:48:29.76
BI-RUI-C008;50.5;2026-01-24 05:48:34.09
BI-RUI-P001;43.2;2026-01-24 05:49:00.31
BI-RUI-025;56.70;2026-01-24 05:49:17.78
BI-RUI-C001;63.0;2026-01-24 05:49:29.907
BI-RUI-009;47.997;2026-01-24 05:49:37.097
BI-RUI-008;50.216;2026-01-24 05:49:46.02
BI-RUI-022;54.40;2026-01-24 05:49:59.943
BI-RUI-010;67.172;2026-01-24 05:50:10.21
BI-RUI-C018;46.70;2026-01-24 05:50:10.257
BI-RUI-BR15;60.40;2026-01-24 05:50:13.943
BI-RUI-C006;57.3;2026-01-24 05:50:31.79
BI-RUI-C034;53.30;2026-01-24 05:50:51.51
BI-RUI-P012;61.1;2026-01-24 05:51:05.67
BI-RUI-011;41.253;2026-01-24 05:51:08.467
BI-RUI-C023;54.1;2026-01-24 05:51:15.233
BI-RUI-C025;44.30;2026-01-24 05:51:22.593
BI-RUI-C020;45.10;2026-01-24 05:51:39.783
BI-RUI-C016;43.6;2026-01-24 05:52:21.367
BI-RUI-005;44.327;2026-01-24 05:53:19.297
BI-RUI-023;65.60;2026-01-24 05:53:40.547
BI-RUI-C019;41.70;2026-01-24 05:53:55.237
BI-RUI-P003;49.5;2026-01-24 05:54:05.02
BI-RUI-C013;53.1;2026-01-24 05:54:13.74
BI-RUI-P011;60.6;2026-01-24 05:54:16.27
BI-RUI-C023;54.9;2026-01-24 05:54:33.367
BI-RUI-P002;67.0;2026-01-24 05:54:56.76
BI-RUI-C003;44.70;2026-01-24 05:55:12.06
BI-RUI-C024;50.2;2026-01-24 05:55:24.293
BI-RUI-020;52.50;2026-01-24 05:55:38.22
BI-RUI-C005;49.1;2026-01-24 05:55:55.66
BI-RUI-C015;55.40;2026-01-24 05:56:10.457
BI-RUI-C002;74.7;2026-01-24 05:56:12.067
BI-RUI-P004;46.0;2026-01-24 05:56:18.753
BI-RUI-C025;47.90;2026-01-24 05:56:49.337
BI-RUI-C014;44.20;2026-01-24 05:56:51.697
BI-RUI-C004;74.2;2026-01-24 05:57:25.683
BI-RUI-C023;53.2;2026-01-24 05:57:50.813
BI-RUI-BR11;51.826;2026-01-24 05:57:53.407
BI-RUI-P005;61.7;2026-01-24 05:58:23.6
BI-RUI-C005;50.0;2026-01-24 05:58:25.567
BI-RUI-015;54.940;2026-01-24 05:59:02.807
BI-RUI-C010;54.8;2026-01-24 05:59:36.53
BI-RUI-C011;50.00;2026-01-24 06:00:42.647
BI-RUI-019;62.057;2026-01-24 06:00:42.647
BI-RUI-017;66.482;2026-01-24 06:00:42.647
BI-RUI-004;58.611;2026-01-24 06:00:46.367
BI-RUI-C021;43.30;2026-01-24 06:00:47.27
BI-RUI-001;63.459;2026-01-24 06:01:04.447
BI-RUI-006;60.975;2026-01-24 06:01:06.68
BI-RUI-004;58.611;2026-01-24 06:01:08.837
BI-RUI-C023;56.4;2026-01-24 06:01:09.167
BI-RUI-P010;60.9;2026-01-24 06:01:22.65
BI-RUI-C011;49.70;2026-01-24 06:01:49.81
BI-RUI-C025;43.50;2026-01-24 06:02:22.3
BI-RUI-007;51.413;2026-01-24 06:02:24.347
BI-RUI-C021;43.70;2026-01-24 06:02:25.317
BI-RUI-P006;64.9;2026-01-24 06:03:29.887
BI-RUI-C008;50.8;2026-01-24 06:03:51.903
BI-RUI-P001;54.1;2026-01-24 06:04:00.763
BI-RUI-C023;57.1;2026-01-24 06:04:17.03
BI-RUI-025;57.40;2026-01-24 06:04:24.877
BI-RUI-009;48.900;2026-01-24 06:04:34.457
BI-RUI-008;42.956;2026-01-24 06:04:36.16
BI-RUI-C001;60.9;2026-01-24 06:04:49.74
BI-RUI-010;66.428;2026-01-24 06:04:57.74
BI-RUI-022;60.20;2026-01-24 06:05:11.35
BI-RUI-C018;49.10;2026-01-24 06:05:27.493
BI-RUI-BR15;61.10;2026-01-24 06:05:30.963
BI-RUI-C006;58.9;2026-01-24 06:05:50.247
BI-RUI-011;45.622;2026-01-24 06:06:09.67
BI-RUI-C034;52.40;2026-01-24 06:06:13.86
BI-RUI-P007;66.1;2026-01-24 06:06:56.957
BI-RUI-C020;45.30;2026-01-24 06:07:12.287
BI-RUI-C016;43.8;2026-01-24 06:07:27.913
BI-RUI-C023;55.9;2026-01-24 06:07:37.62
BI-RUI-C025;53.80;2026-01-24 06:07:43.09
BI-RUI-005;62.217;2026-01-24 06:08:19.343
BI-RUI-P014;57.3;2026-01-24 06:08:39.657
BI-RUI-023;68.20;2026-01-24 06:08:57.707
BI-RUI-P003;54.3;2026-01-24 06:09:05.457
BI-RUI-P011;62.1;2026-01-24 06:09:16.443
BI-RUI-C019;43.60;2026-01-24 06:09:27.79
BI-RUI-C013;54.2;2026-01-24 06:09:35.337
BI-RUI-P002;66.1;2026-01-24 06:09:57.09
BI-RUI-P009;63.2;2026-01-24 06:10:10.73
BI-RUI-C003;43.80;2026-01-24 06:10:24.327
BI-RUI-C024;51.9;2026-01-24 06:10:42.767
BI-RUI-020;55.40;2026-01-24 06:10:45.283
BI-RUI-C023;54.2;2026-01-24 06:10:57.66
BI-RUI-C005;48.8;2026-01-24 06:11:13.397
BI-RUI-C015;56.30;2026-01-24 06:11:28.57
BI-RUI-C002;76.0;2026-01-24 06:11:28.96
BI-RUI-C014;50.00;2026-01-24 06:12:20.873
BI-RUI-C004;75.4;2026-01-24 06:12:34.343
BI-RUI-BR11;55.144;2026-01-24 06:12:53.55
BI-RUI-C025;47.10;2026-01-24 06:13:00.86
BI-RUI-C005;55.2;2026-01-24 06:13:32.85
BI-RUI-P013;59.7;2026-01-24 06:13:59.4
BI-RUI-015;53.888;2026-01-24 06:14:03.743
BI-RUI-C023;53.7;2026-01-24 06:14:13.573
BI-RUI-C010;61.6;2026-01-24 06:14:59.047
BI-RUI-017;68.110;2026-01-24 06:15:21.16
BI-RUI-019;62.497;2026-01-24 06:15:29.473
BI-RUI-004;59.511;2026-01-24 06:15:40.223
BI-RUI-001;72.884;2026-01-24 06:16:03.337
BI-RUI-006;64.684;2026-01-24 06:16:06.87
BI-RUI-P010;63.3;2026-01-24 06:16:22.87
BI-RUI-C011;51.70;2026-01-24 06:17:16.91
BI-RUI-007;53.541;2026-01-24 06:17:24.597
BI-RUI-C021;44.20;2026-01-24 06:17:32.787
BI-RUI-C023;57.1;2026-01-24 06:17:36.49
BI-RUI-C025;57.40;2026-01-24 06:18:27.84
BI-RUI-P001;45.1;2026-01-24 06:19:00.86
BI-RUI-C008;49.9;2026-01-24 06:19:10.28
BI-RUI-009;51.447;2026-01-24 06:19:34.707
BI-RUI-025;57.90;2026-01-24 06:19:41.893
BI-RUI-008;47.906;2026-01-24 06:19:45.927
BI-RUI-010;62.302;2026-01-24 06:20:03.507
BI-RUI-C001;63.3;2026-01-24 06:20:09.04
BI-RUI-022;59.10;2026-01-24 06:20:30.887
BI-RUI-C018;56.10;2026-01-24 06:20:41.997
BI-RUI-BR15;63.10;2026-01-24 06:20:50.857
BI-RUI-C023;54.0;2026-01-24 06:20:53.09
BI-RUI-011;46.025;2026-01-24 06:20:59.03
BI-RUI-P012;61.7;2026-01-24 06:21:05.89
BI-RUI-C006;56.9;2026-01-24 06:21:12.657
BI-RUI-C034;54.10;2026-01-24 06:21:36.66
BI-RUI-P007;65.9;2026-01-24 06:21:57.287
BI-RUI-C020;47.70;2026-01-24 06:22:43.95
BI-RUI-C016;44.1;2026-01-24 06:22:44.057
BI-RUI-005;57.768;2026-01-24 06:23:16.36
BI-RUI-P014;58.7;2026-01-24 06:23:40.017
BI-RUI-C025;40.80;2026-01-24 06:23:55.113
BI-RUI-023;71.10;2026-01-24 06:24:14.897
BI-RUI-C023;62.2;2026-01-24 06:24:15.523
BI-RUI-P011;60.1;2026-01-24 06:24:16.63
BI-RUI-C013;58.1;2026-01-24 06:24:54.45
BI-RUI-C019;48.50;2026-01-24 06:24:54.9
BI-RUI-P002;66.6;2026-01-24 06:24:57.167
BI-RUI-P009;63.7;2026-01-24 06:25:10.89
BI-RUI-C003;44.40;2026-01-24 06:25:41.627
BI-RUI-020;55.80;2026-01-24 06:25:52.8
BI-RUI-C024;53.1;2026-01-24 06:26:04.457
BI-RUI-P004;44.4;2026-01-24 06:26:19.367
BI-RUI-C005;49.5;2026-01-24 06:26:24.913
BI-RUI-C015;59.40;2026-01-24 06:26:40.977
BI-RUI-C002;70.3;2026-01-24 06:26:46.307
BI-RUI-C023;58.9;2026-01-24 06:27:37.843
BI-RUI-C004;73.0;2026-01-24 06:27:45.297
BI-RUI-C014;48.40;2026-01-24 06:27:47.737
BI-RUI-BR11;55.033;2026-01-24 06:27:53.313
BI-RUI-P005;62.7;2026-01-24 06:28:24.427
BI-RUI-C005;50.5;2026-01-24 06:28:49.447
BI-RUI-P013;61.2;2026-01-24 06:28:59.383
BI-RUI-015;66.351;2026-01-24 06:29:01.963
BI-RUI-C025;40.50;2026-01-24 06:29:16.527
BI-RUI-C010;54.5;2026-01-24 06:30:20.753
BI-RUI-017;66.977;2026-01-24 06:30:30.41
BI-RUI-019;63.780;2026-01-24 06:30:41.193
BI-RUI-004;56.086;2026-01-24 06:30:44.647
BI-RUI-C023;59.8;2026-01-24 06:30:54.367
BI-RUI-006;60.912;2026-01-24 06:31:04.853
BI-RUI-001;75.984;2026-01-24 06:31:12.887
BI-RUI-P010;63.6;2026-01-24 06:31:22.887
BI-RUI-007;55.393;2026-01-24 06:32:25.033
BI-RUI-C021;43.70;2026-01-24 06:32:43.177
BI-RUI-C011;49.50;2026-01-24 06:32:43.413
BI-RUI-P006;64.6;2026-01-24 06:33:30.167
BI-RUI-P001;49.3;2026-01-24 06:34:01.14
BI-RUI-C023;61.9;2026-01-24 06:34:11.533
BI-RUI-C008;50.2;2026-01-24 06:34:18.393
BI-RUI-009;70.754;2026-01-24 06:34:36.177
BI-RUI-008;38.130;2026-01-24 06:34:36.893
BI-RUI-C025;47.90;2026-01-24 06:34:43.66
BI-RUI-025;56.10;2026-01-24 06:34:58.897
BI-RUI-010;73.642;2026-01-24 06:35:07.773
BI-RUI-C001;55.8;2026-01-24 06:35:29.48
BI-RUI-022;55.40;2026-01-24 06:35:38.323
BI-RUI-C018;53.50;2026-01-24 06:35:58.123
BI-RUI-011;48.673;2026-01-24 06:35:58.593
BI-RUI-BR15;69.30;2026-01-24 06:36:03.467
BI-RUI-P012;62.7;2026-01-24 06:36:05.953
BI-RUI-C006;60.3;2026-01-24 06:36:22.69
BI-RUI-C034;57.00;2026-01-24 06:36:53.24
BI-RUI-P007;66.3;2026-01-24 06:36:57.46
BI-RUI-C023;62.5;2026-01-24 06:37:33.933
BI-RUI-C016;46.5;2026-01-24 06:38:01.31
BI-RUI-C020;46.20;2026-01-24 06:38:08.17
BI-RUI-005;50.049;2026-01-24 06:38:17.483
BI-RUI-P014;59.3;2026-01-24 06:38:40.55
BI-RUI-P003;47.6;2026-01-24 06:39:06.27
BI-RUI-P011;63.8;2026-01-24 06:39:16.79
BI-RUI-023;70.40;2026-01-24 06:39:31.463
BI-RUI-P002;66.8;2026-01-24 06:39:57.2
BI-RUI-C025;44.80;2026-01-24 06:40:10.42
BI-RUI-P009;64.3;2026-01-24 06:40:11.2
BI-RUI-C019;41.70;2026-01-24 06:40:17.0
BI-RUI-C013;54.0;2026-01-24 06:40:17.157
BI-RUI-C023;60.7;2026-01-24 06:40:41.453
BI-RUI-C003;47.00;2026-01-24 06:40:58.567
BI-RUI-020;51.40;2026-01-24 06:41:00.49
BI-RUI-P004;48.5;2026-01-24 06:41:19.333
BI-RUI-C024;55.4;2026-01-24 06:41:19.897
BI-RUI-C005;52.7;2026-01-24 06:41:43.103
BI-RUI-C015;55.90;2026-01-24 06:41:58.607
BI-RUI-C002;61.1;2026-01-24 06:42:03.247
BI-RUI-BR11;58.117;2026-01-24 06:42:45.033
BI-RUI-C014;46.30;2026-01-24 06:43:07.927
BI-RUI-C004;63.3;2026-01-24 06:43:08.3
BI-RUI-P005;60.7;2026-01-24 06:43:24.723
BI-RUI-C023;55.3;2026-01-24 06:43:58.057
BI-RUI-P013;63.6;2026-01-24 06:43:59.683
BI-RUI-015;54.778;2026-01-24 06:44:02.933
BI-RUI-C005;51.7;2026-01-24 06:44:06.043
BI-RUI-017;67.153;2026-01-24 06:45:20.74
BI-RUI-019;63.269;2026-01-24 06:45:35.663
BI-RUI-C010;54.3;2026-01-24 06:45:37.037
BI-RUI-004;59.988;2026-01-24 06:45:37.43
BI-RUI-C025;44.50;2026-01-24 06:45:37.43
BI-RUI-001;76.335;2026-01-24 06:46:13.59
BI-RUI-006;61.406;2026-01-24 06:46:14.963
BI-RUI-P010;62.6;2026-01-24 06:46:23.153
BI-RUI-C023;53.0;2026-01-24 06:47:05.75
BI-RUI-007;56.235;2026-01-24 06:47:19.487
BI-RUI-C021;46.20;2026-01-24 06:47:50.43
BI-RUI-C011;52.40;2026-01-24 06:47:59.913
BI-RUI-P006;68.0;2026-01-24 06:48:30.62
BI-RUI-P001;54.8;2026-01-24 06:49:01.687
BI-RUI-C008;50.8;2026-01-24 06:49:35.24
BI-RUI-008;40.995;2026-01-24 06:49:36.223
BI-RUI-009;60.464;2026-01-24 06:49:44.507
BI-RUI-010;59.543;2026-01-24 06:49:59.913
BI-RUI-025;57.60;2026-01-24 06:50:15.917
BI-RUI-C023;58.7;2026-01-24 06:50:22.12
BI-RUI-C001;68.2;2026-01-24 06:50:46.28
BI-RUI-022;57.70;2026-01-24 06:50:56.467
BI-RUI-C025;41.50;2026-01-24 06:51:05.22
BI-RUI-P012;64.7;2026-01-24 06:51:06.03
BI-RUI-011;62.504;2026-01-24 06:51:08.33
BI-RUI-C018;51.40;2026-01-24 06:51:14.08
BI-RUI-BR15;62.70;2026-01-24 06:51:25.72
BI-RUI-C006;66.4;2026-01-24 06:51:38.63
BI-RUI-C034;55.30;2026-01-24 06:52:05.93
BI-RUI-C016;50.6;2026-01-24 06:53:17.483
BI-RUI-005;60.945;2026-01-24 06:53:18.233
BI-RUI-C023;57.4;2026-01-24 06:53:32.767
BI-RUI-C020;44.00;2026-01-24 06:53:34.173
BI-RUI-P003;57.8;2026-01-24 06:54:06.693
BI-RUI-P011;64.9;2026-01-24 06:54:16.993
BI-RUI-023;68.40;2026-01-24 06:54:48.2
BI-RUI-P002;67.0;2026-01-24 06:54:57.23
BI-RUI-C013;53.9;2026-01-24 06:55:24.36
BI-RUI-C019;41.10;2026-01-24 06:55:45.02
BI-RUI-020;61.70;2026-01-24 06:56:17.4
BI-RUI-P004;53.2;2026-01-24 06:56:19.913
BI-RUI-C003;47.70;2026-01-24 06:56:22.163
BI-RUI-C025;39.50;2026-01-24 06:56:27.79
BI-RUI-C024;54.3;2026-01-24 06:56:41.37
BI-RUI-C023;57.8;2026-01-24 06:56:54.823
BI-RUI-C005;53.6;2026-01-24 06:57:00.84
BI-RUI-C015;57.50;2026-01-24 06:57:20.47
BI-RUI-C002;72.6;2026-01-24 06:57:20.86
BI-RUI-BR11;59.075;2026-01-24 06:57:49.94
BI-RUI-P005;62.8;2026-01-24 06:58:25.227
BI-RUI-C014;52.50;2026-01-24 06:58:25.507
BI-RUI-C004;71.9;2026-01-24 06:58:30.447
BI-RUI-015;59.354;2026-01-24 06:59:06.2
BI-RUI-C005;57.3;2026-01-24 06:59:22.763
BI-RUI-017;72.924;2026-01-24 07:00:29.74
BI-RUI-C023;54.9;2026-01-24 07:00:29.74
BI-RUI-019;63.280;2026-01-24 07:00:35.65
BI-RUI-004;66.478;2026-01-24 07:00:37.413
BI-RUI-006;64.636;2026-01-24 07:00:55.433
BI-RUI-C010;58.4;2026-01-24 07:00:57.51
BI-RUI-001;71.361;2026-01-24 07:01:05.747
BI-RUI-P010;64.8;2026-01-24 07:01:23.17
BI-RUI-C025;41.80;2026-01-24 07:01:55.063
BI-RUI-007;57.419;2026-01-24 07:02:18.66
BI-RUI-C021;44.60;2026-01-24 07:02:57.417
BI-RUI-C011;40.40;2026-01-24 07:03:26.153
BI-RUI-P006;67.9;2026-01-24 07:03:30.983
BI-RUI-P001;54.6;2026-01-24 07:04:01.987
BI-RUI-C023;53.9;2026-01-24 07:04:43.727
BI-RUI-009;67.231;2026-01-24 07:04:44.727
BI-RUI-008;61.767;2026-01-24 07:04:46.087
BI-RUI-C008;52.2;2026-01-24 07:04:52.57
BI-RUI-010;58.914;2026-01-24 07:05:10.62
BI-RUI-025;58.20;2026-01-24 07:05:32.17
BI-RUI-011;58.427;2026-01-24 07:06:05.627
BI-RUI-C001;71.5;2026-01-24 07:06:07.47
BI-RUI-022;71.40;2026-01-24 07:06:14.643
BI-RUI-C018;46.90;2026-01-24 07:06:36.613
BI-RUI-BR15;58.50;2026-01-24 07:06:48.523
BI-RUI-C006;63.0;2026-01-24 07:06:54.477
BI-RUI-P007;66.6;2026-01-24 07:06:58.04
BI-RUI-C025;37.00;2026-01-24 07:07:15.777
BI-RUI-C034;54.40;2026-01-24 07:07:21.65
BI-RUI-C023;58.5;2026-01-24 07:08:00.953
BI-RUI-005;60.771;2026-01-24 07:08:28.63
BI-RUI-C016;47.0;2026-01-24 07:08:34.44
BI-RUI-P014;60.6;2026-01-24 07:08:41.207
BI-RUI-C020;43.20;2026-01-24 07:09:06.587
BI-RUI-P003;54.9;2026-01-24 07:09:07.15
BI-RUI-P011;63.4;2026-01-24 07:09:17.23
BI-RUI-P002;66.3;2026-01-24 07:09:57.5
BI-RUI-023;68.30;2026-01-24 07:10:04.81
BI-RUI-P009;61.5;2026-01-24 07:10:11.657
BI-RUI-C013;53.6;2026-01-24 07:10:40.503
BI-RUI-C019;41.10;2026-01-24 07:11:16.46
BI-RUI-C023;58.3;2026-01-24 07:11:18.307
BI-RUI-020;54.00;2026-01-24 07:11:33.743
BI-RUI-C003;48.30;2026-01-24 07:11:44.683
BI-RUI-C024;54.3;2026-01-24 07:11:48.62
BI-RUI-C005;54.5;2026-01-24 07:12:17.64
BI-RUI-C002;76.7;2026-01-24 07:12:36.55
BI-RUI-C025;42.20;2026-01-24 07:12:37.207
BI-RUI-C015;54.30;2026-01-24 07:12:40.893
BI-RUI-BR11;55.811;2026-01-24 07:12:51.99
BI-RUI-C004;74.7;2026-01-24 07:13:46.87
BI-RUI-C014;50.90;2026-01-24 07:13:54.95
BI-RUI-P013;61.8;2026-01-24 07:14:00.17
BI-RUI-015;68.011;2026-01-24 07:14:06.543
BI-RUI-C023;55.5;2026-01-24 07:14:25.64
